sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	AnotBweak	AnotBweakPct	BnotA	BnotApct	BnotAweak	BnotAweakPct	Agaps	AsharedGaps	AgapPct	Bgaps	BsharedGaps	BgapPct	gapJaccardSim
LS_11_6_2012	LS_4_29_2013	Esch_coli_EC-1639	NZ_LR025101.1	5059899	720	0.0142	720	100.0000	718	99.7222	718	99.7222	6	0.8333	4	66.6667	4	66.6667	1	16.6667	1	16.6667	1	16.6667	1	16.6667	411837	64664	15.7014	129898	77793	59.8878	0.9581
LS_11_6_2012	LS_4_29_2013	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	391336	84297	21.5408	451103	337584	74.8352	0.9088
LS_11_6_2012	LS_4_29_2013	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	430142	0	0.0000	0	0	0.0000	0.9801
LS_11_6_2012	LS_4_29_2013	Esch_coli_NCTC122	NZ_LT906474.1	4625968	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	244245	59931	24.5372	877847	582023	66.3012	0.8102
LS_11_6_2012	LS_4_29_2013	Esch_coli_PA45B	NZ_CP021288.1	5074754	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	687694	239953	34.8924	1532913	858100	55.9784	0.6979
LS_11_6_2012	LS_4_29_2013	Esch_coli_Santai	NZ_CP007592.1	5104557	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	519022	218638	42.1250	1627971	771627	47.3981	0.6970
LS_11_6_2012	LS_6_9_2013	Esch_coli_118UI	NZ_CP032515.1	5205677	3529	0.0678	3526	99.9150	3493	99.0641	3496	99.0649	51	1.4452	18	35.2941	15	29.4118	7	13.7255	7	13.7255	29	56.8627	28	54.9020	463211	164931	35.6060	312670	177013	56.6134	0.9094
LS_11_6_2012	LS_6_9_2013	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	978	0.0201	977	99.8978	956	97.8506	957	97.8528	29	2.9652	8	27.5862	7	24.1379	16	55.1724	16	55.1724	7	24.1379	7	24.1379	511894	227733	44.4883	381445	234626	61.5098	0.9064
LS_11_6_2012	LS_6_9_2013	Esch_coli_AR_0061	NZ_CP020058.1	4595238	162	0.0035	162	100.0000	158	97.5309	158	97.5309	7	4.3210	3	42.8571	3	42.8571	3	42.8571	3	42.8571	1	14.2857	1	14.2857	286266	165549	57.8305	240620	105920	44.0196	0.9314
LS_11_6_2012	LS_6_9_2013	Esch_coli_D5	NZ_CP010145.1	4817460	3624	0.0752	3624	100.0000	3530	97.4062	3530	97.4062	109	3.0077	15	13.7615	15	13.7615	91	83.4862	88	80.7339	3	2.7523	3	2.7523	454803	160605	35.3131	103057	76457	74.1890	0.9095
LS_11_6_2012	LS_6_9_2013	Esch_coli_EC-1639	NZ_LR025101.1	5059899	1333	0.0263	1333	100.0000	1318	98.8747	1318	98.8747	17	1.2753	2	11.7647	2	11.7647	11	64.7059	10	58.8235	4	23.5294	4	23.5294	411837	70635	17.1512	120612	59974	49.7247	0.9469
LS_11_6_2012	LS_6_9_2013	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	109	0.0022	109	100.0000	108	99.0826	108	99.0826	4	3.6697	3	75.0000	3	75.0000	1	25.0000	1	25.0000	0	0.0000	0	0.0000	391336	240002	61.3289	424482	218616	51.5018	0.9018
LS_11_6_2012	LS_6_9_2013	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	421	0.0088	421	100.0000	418	99.2874	418	99.2874	5	1.1876	2	40.0000	2	40.0000	2	40.0000	2	40.0000	1	20.0000	1	20.0000	430142	95588	22.2224	58203	32529	55.8889	0.9086
LS_11_6_2012	LS_6_9_2013	Esch_coli_NCTC122	NZ_LT906474.1	4625968	431	0.0093	431	100.0000	424	98.3759	424	98.3759	11	2.5522	4	36.3636	4	36.3636	4	36.3636	4	36.3636	3	27.2727	3	27.2727	244245	125939	51.5626	311297	138690	44.5523	0.9356
LS_11_6_2012	LS_6_9_2013	Esch_coli_PA45B	NZ_CP021288.1	5074754	359	0.0071	359	100.0000	355	98.8858	355	98.8858	4	1.1142	0	0.0000	0	0.0000	0	0.0000	0	0.0000	4	100.0000	4	100.0000	687694	423498	61.5823	492328	331432	67.3193	0.8703
LS_11_6_2012	LS_6_9_2013	Esch_coli_Santai	NZ_CP007592.1	5104557	394	0.0077	394	100.0000	392	99.4924	392	99.4924	5	1.2690	3	60.0000	3	60.0000	1	20.0000	1	20.0000	1	20.0000	1	20.0000	519022	368885	71.0731	643574	377718	58.6907	0.9114
LS_11_6_2012	LS_7_14_2013	Esch_coli_118UI	NZ_CP032515.1	5205677	3050	0.0586	3049	99.9672	3018	98.9833	3019	98.9836	53	1.7377	22	41.5094	21	39.6226	6	11.3208	5	9.4340	26	49.0566	26	49.0566	463211	264846	57.1761	662575	330500	49.8811	0.8670
LS_11_6_2012	LS_7_14_2013	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	1062	0.0218	1062	100.0000	1038	97.7401	1038	97.7401	31	2.9190	7	22.5806	7	22.5806	18	58.0645	18	58.0645	7	22.5806	7	22.5806	511894	227733	44.4883	382505	230648	60.2993	0.9110
LS_11_6_2012	LS_7_14_2013	Esch_coli_AR_0061	NZ_CP020058.1	4595238	68	0.0015	68	100.0000	65	95.5882	65	95.5882	5	7.3529	2	40.0000	2	40.0000	3	60.0000	3	60.0000	0	0.0000	0	0.0000	286266	150016	52.4044	249873	108694	43.4997	0.9330
LS_11_6_2012	LS_7_14_2013	Esch_coli_D5	NZ_CP010145.1	4817460	3357	0.0697	3357	100.0000	3272	97.4680	3272	97.4680	100	2.9789	15	15.0000	15	15.0000	82	82.0000	79	79.0000	3	3.0000	3	3.0000	454803	190093	41.7968	114720	88195	76.8785	0.9162
LS_11_6_2012	LS_7_14_2013	Esch_coli_EC-1639	NZ_LR025101.1	5059899	939	0.0186	939	100.0000	928	98.8285	928	98.8285	14	1.4909	3	21.4286	3	21.4286	5	35.7143	5	35.7143	6	42.8571	6	42.8571	411837	182254	44.2539	433517	247859	57.1740	0.9043
LS_11_6_2012	LS_7_14_2013	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	293	0.0059	293	100.0000	284	96.9283	284	96.9283	16	5.4608	7	43.7500	7	43.7500	4	25.0000	4	25.0000	5	31.2500	5	31.2500	391336	228532	58.3979	545704	244438	44.7931	0.8795
LS_11_6_2012	LS_7_14_2013	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	388	0.0081	388	100.0000	384	98.9691	384	98.9691	5	1.2887	1	20.0000	1	20.0000	4	80.0000	4	80.0000	0	0.0000	0	0.0000	430142	147365	34.2596	122834	71764	58.4236	0.9103
LS_11_6_2012	LS_7_14_2013	Esch_coli_NCTC122	NZ_LT906474.1	4625968	361	0.0078	361	100.0000	358	99.1690	358	99.1690	4	1.1080	1	25.0000	1	25.0000	2	50.0000	2	50.0000	1	25.0000	1	25.0000	244245	107079	43.8408	289669	127258	43.9322	0.9356
LS_11_6_2012	LS_7_14_2013	Esch_coli_PA45B	NZ_CP021288.1	5074754	522	0.0103	522	100.0000	516	98.8506	516	98.8506	9	1.7241	3	33.3333	3	33.3333	2	22.2222	2	22.2222	5	55.5556	5	55.5556	687694	437516	63.6207	613262	364423	59.4237	0.8679
LS_11_6_2012	LS_7_14_2013	Esch_coli_Santai	NZ_CP007592.1	5104557	214	0.0042	214	100.0000	213	99.5327	213	99.5327	3	1.4019	2	66.6667	2	66.6667	1	33.3333	1	33.3333	0	0.0000	0	0.0000	519022	354998	68.3975	627110	380987	60.7528	0.9053
LS_11_6_2012	LS_8_10_2013	Esch_coli_118UI	NZ_CP032515.1	5205677	4905	0.0942	4904	99.9796	4865	99.2047	4866	99.2049	59	1.2029	20	33.8983	19	32.2034	9	15.2542	9	15.2542	32	54.2373	32	54.2373	463211	148700	32.1020	279754	163701	58.5161	0.9156
LS_11_6_2012	LS_8_10_2013	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	1060	0.0218	1060	100.0000	1036	97.7358	1036	97.7358	31	2.9245	7	22.5806	7	22.5806	19	61.2903	19	61.2903	6	19.3548	6	19.3548	511894	248917	48.6267	370749	236985	63.9206	0.9136
LS_11_6_2012	LS_8_10_2013	Esch_coli_AR_0061	NZ_CP020058.1	4595238	313	0.0068	313	100.0000	308	98.4026	308	98.4026	10	3.1949	5	50.0000	5	50.0000	3	30.0000	3	30.0000	2	20.0000	2	20.0000	286266	123060	42.9880	209264	89769	42.8975	0.9391
LS_11_6_2012	LS_8_10_2013	Esch_coli_D5	NZ_CP010145.1	4817460	3475	0.0721	3475	100.0000	3388	97.4964	3388	97.4964	103	2.9640	16	15.5340	16	15.5340	84	81.5534	82	79.6117	3	2.9126	3	2.9126	454803	121771	26.7744	78705	59283	75.3230	0.9127
LS_11_6_2012	LS_8_10_2013	Esch_coli_EC-1639	NZ_LR025101.1	5059899	1593	0.0315	1593	100.0000	1580	99.1839	1580	99.1839	15	0.9416	2	13.3333	2	13.3333	7	46.6667	7	46.6667	6	40.0000	6	40.0000	411837	30999	7.5270	41891	29143	69.5686	0.9543
LS_11_6_2012	LS_8_10_2013	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	236	0.0048	236	100.0000	233	98.7288	233	98.7288	4	1.6949	1	25.0000	1	25.0000	3	75.0000	3	75.0000	0	0.0000	0	0.0000	391336	203512	52.0044	313678	167880	53.5199	0.9228
LS_11_6_2012	LS_8_10_2013	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	1483	0.0309	1482	99.9326	1458	98.3806	1459	98.3817	29	1.9555	5	17.2414	4	13.7931	21	72.4138	21	72.4138	4	13.7931	4	13.7931	430142	118555	27.5618	57053	41950	73.5281	0.9138
LS_11_6_2012	LS_8_10_2013	Esch_coli_NCTC122	NZ_LT906474.1	4625968	310	0.0067	310	100.0000	304	98.0645	304	98.0645	8	2.5806	2	25.0000	2	25.0000	3	37.5000	3	37.5000	3	37.5000	3	37.5000	244245	107079	43.8408	285277	124626	43.6860	0.9447
LS_11_6_2012	LS_8_10_2013	Esch_coli_PA45B	NZ_CP021288.1	5074754	797	0.0157	797	100.0000	774	97.1142	774	97.1142	25	3.1368	2	8.0000	2	8.0000	17	68.0000	17	68.0000	6	24.0000	6	24.0000	687694	388742	56.5283	448051	267131	59.6207	0.8823
LS_11_6_2012	LS_8_10_2013	Esch_coli_Santai	NZ_CP007592.1	5104557	221	0.0043	221	100.0000	211	95.4751	211	95.4751	13	5.8824	3	23.0769	3	23.0769	10	76.9231	10	76.9231	0	0.0000	0	0.0000	519022	328454	63.2833	555050	327517	59.0068	0.9187
LS_11_6_2012	LS_9_3_2013	Esch_coli_118UI	NZ_CP032515.1	5205677	3346	0.0643	3344	99.9402	3309	98.9533	3311	98.9540	54	1.6139	19	35.1852	17	31.4815	11	20.3704	10	18.5185	26	48.1481	26	48.1481	463211	251446	54.2833	598048	328606	54.9464	0.8743
LS_11_6_2012	LS_9_3_2013	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	1145	0.0235	1144	99.9127	1121	97.9895	1122	97.9913	33	2.8821	10	30.3030	9	27.2727	19	57.5758	19	57.5758	6	18.1818	6	18.1818	511894	243587	47.5854	340750	227253	66.6920	0.9100
LS_11_6_2012	LS_9_3_2013	Esch_coli_AR_0061	NZ_CP020058.1	4595238	220	0.0048	220	100.0000	215	97.7273	215	97.7273	7	3.1818	2	28.5714	2	28.5714	3	42.8571	3	42.8571	2	28.5714	2	28.5714	286266	121168	42.3271	215972	99782	46.2014	0.9377
LS_11_6_2012	LS_9_3_2013	Esch_coli_D5	NZ_CP010145.1	4817460	3365	0.0699	3365	100.0000	3283	97.5632	3283	97.5632	99	2.9421	17	17.1717	17	17.1717	79	79.7980	75	75.7576	3	3.0303	3	3.0303	454803	160605	35.3131	84709	65237	77.0131	0.9117
LS_11_6_2012	LS_9_3_2013	Esch_coli_EC-1639	NZ_LR025101.1	5059899	587	0.0116	587	100.0000	578	98.4668	578	98.4668	11	1.8739	2	18.1818	2	18.1818	2	18.1818	2	18.1818	7	63.6364	7	63.6364	411837	259609	63.0368	570660	425189	74.5083	0.8929
LS_11_6_2012	LS_9_3_2013	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	247	0.0050	247	100.0000	245	99.1903	245	99.1903	6	2.4291	4	66.6667	4	66.6667	2	33.3333	2	33.3333	0	0.0000	0	0.0000	391336	201615	51.5197	443711	174605	39.3511	0.8869
LS_11_6_2012	LS_9_3_2013	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	293	0.0061	293	100.0000	292	99.6587	292	99.6587	3	1.0239	2	66.6667	2	66.6667	0	0.0000	0	0.0000	1	33.3333	1	33.3333	430142	123220	28.6464	122930	38807	31.5684	0.9098
LS_11_6_2012	LS_9_3_2013	Esch_coli_NCTC122	NZ_LT906474.1	4625968	412	0.0089	412	100.0000	406	98.5437	406	98.5437	10	2.4272	4	40.0000	4	40.0000	3	30.0000	3	30.0000	3	30.0000	3	30.0000	244245	92106	37.7105	277431	95073	34.2691	0.9435
LS_11_6_2012	LS_9_3_2013	Esch_coli_PA45B	NZ_CP021288.1	5074754	573	0.0113	573	100.0000	563	98.2548	563	98.2548	15	2.6178	5	33.3333	5	33.3333	5	33.3333	5	33.3333	6	40.0000	6	40.0000	687694	295635	42.9893	539683	289091	53.5668	0.8661
LS_11_6_2012	LS_9_3_2013	Esch_coli_Santai	NZ_CP007592.1	5104557	203	0.0040	203	100.0000	202	99.5074	202	99.5074	2	0.9852	1	50.0000	1	50.0000	1	50.0000	1	50.0000	0	0.0000	0	0.0000	519022	371107	71.5012	559827	365194	65.2334	0.9168
LS_11_6_2012	LS_9_24_2013	Esch_coli_118UI	NZ_CP032515.1	5205677	14940	0.2870	14936	99.9732	13552	90.7338	13555	90.7296	1392	9.3173	7	0.5029	4	0.2874	5	0.3592	5	0.3592	1385	99.4971	1335	95.9052	463211	273958	59.1432	562479	361140	64.2051	0.8896
LS_11_6_2012	LS_9_24_2013	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	1087	0.0223	1085	99.8160	1056	97.3272	1058	97.3321	40	3.6799	11	27.5000	9	22.5000	18	45.0000	17	42.5000	13	32.5000	13	32.5000	511894	243587	47.5854	364853	239816	65.7295	0.9131
LS_11_6_2012	LS_9_24_2013	Esch_coli_AR_0061	NZ_CP020058.1	4595238	217	0.0047	217	100.0000	211	97.2350	211	97.2350	10	4.6083	4	40.0000	4	40.0000	4	40.0000	4	40.0000	2	20.0000	2	20.0000	286266	165549	57.8305	239564	114029	47.5986	0.9368
LS_11_6_2012	LS_9_24_2013	Esch_coli_D5	NZ_CP010145.1	4817460	3408	0.0707	3408	100.0000	3328	97.6526	3328	97.6526	96	2.8169	16	16.6667	16	16.6667	75	78.1250	73	76.0417	5	5.2083	5	5.2083	454803	121771	26.7744	98321	71559	72.7810	0.9094
LS_11_6_2012	LS_9_24_2013	Esch_coli_EC-1639	NZ_LR025101.1	5059899	707	0.0140	707	100.0000	674	95.3324	674	95.3324	35	4.9505	2	5.7143	2	5.7143	5	14.2857	5	14.2857	28	80.0000	28	80.0000	411837	247764	60.1607	471321	368733	78.2339	0.9126
LS_11_6_2012	LS_9_24_2013	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	213	0.0043	213	100.0000	211	99.0610	211	99.0610	4	1.8779	2	50.0000	2	50.0000	1	25.0000	1	25.0000	1	25.0000	1	25.0000	391336	255394	65.2621	441900	245227	55.4938	0.9066
LS_11_6_2012	LS_9_24_2013	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	634	0.0132	634	100.0000	618	97.4763	618	97.4763	18	2.8391	2	11.1111	2	11.1111	1	5.5556	1	5.5556	15	83.3333	15	83.3333	430142	170332	39.5990	172647	88155	51.0608	0.9104
LS_11_6_2012	LS_9_24_2013	Esch_coli_NCTC122	NZ_LT906474.1	4625968	327	0.0071	327	100.0000	319	97.5535	319	97.5535	12	3.6697	4	33.3333	4	33.3333	2	16.6667	2	16.6667	6	50.0000	6	50.0000	244245	125939	51.5626	296396	125608	42.3784	0.9345
LS_11_6_2012	LS_9_24_2013	Esch_coli_PA45B	NZ_CP021288.1	5074754	802	0.0158	802	100.0000	782	97.5062	782	97.5062	24	2.9925	4	16.6667	4	16.6667	4	16.6667	4	16.6667	17	70.8333	17	70.8333	687694	454777	66.1307	526621	368893	70.0490	0.8816
LS_11_6_2012	LS_9_24_2013	Esch_coli_Santai	NZ_CP007592.1	5104557	401	0.0079	401	100.0000	396	98.7531	396	98.7531	7	1.7456	2	28.5714	2	28.5714	1	14.2857	1	14.2857	4	57.1429	4	57.1429	519022	371107	71.5012	625777	357073	57.0607	0.9095
LS_11_6_2012	LS_10_27_2013	Esch_coli_118UI	NZ_CP032515.1	5205677	5853	0.1124	5853	100.0000	5640	96.3608	5640	96.3608	223	3.8100	10	4.4843	10	4.4843	4	1.7937	4	1.7937	209	93.7220	200	89.6861	463211	225889	48.7659	399925	228364	57.1017	0.9013
LS_11_6_2012	LS_10_27_2013	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	1116	0.0229	1116	100.0000	1092	97.8495	1092	97.8495	31	2.7778	7	22.5806	7	22.5806	17	54.8387	16	51.6129	8	25.8065	8	25.8065	511894	227733	44.4883	376960	233606	61.9710	0.9138
LS_11_6_2012	LS_10_27_2013	Esch_coli_AR_0061	NZ_CP020058.1	4595238	130	0.0028	130	100.0000	125	96.1538	125	96.1538	7	5.3846	2	28.5714	2	28.5714	4	57.1429	3	42.8571	1	14.2857	1	14.2857	286266	150016	52.4044	217456	101001	46.4466	0.9380
LS_11_6_2012	LS_10_27_2013	Esch_coli_D5	NZ_CP010145.1	4817460	3366	0.0699	3366	100.0000	3278	97.3856	3278	97.3856	104	3.0897	16	15.3846	16	15.3846	85	81.7308	83	79.8077	3	2.8846	3	2.8846	454803	129327	28.4358	84969	57959	68.2119	0.9095
LS_11_6_2012	LS_10_27_2013	Esch_coli_EC-1639	NZ_LR025101.1	5059899	460	0.0091	460	100.0000	449	97.6087	449	97.6087	12	2.6087	1	8.3333	1	8.3333	3	25.0000	3	25.0000	8	66.6667	8	66.6667	411837	243312	59.0797	520701	343988	66.0625	0.8948
LS_11_6_2012	LS_10_27_2013	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	363	0.0073	363	100.0000	358	98.6226	358	98.6226	9	2.4793	4	44.4444	4	44.4444	1	11.1111	1	11.1111	4	44.4444	4	44.4444	391336	193707	49.4989	351112	171774	48.9229	0.9095
LS_11_6_2012	LS_10_27_2013	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	865	0.0180	865	100.0000	847	97.9191	847	97.9191	19	2.1965	1	5.2632	1	5.2632	14	73.6842	14	73.6842	4	21.0526	4	21.0526	430142	118555	27.5618	88010	40049	45.5051	0.9071
LS_11_6_2012	LS_10_27_2013	Esch_coli_NCTC122	NZ_LT906474.1	4625968	396	0.0086	396	100.0000	391	98.7374	391	98.7374	8	2.0202	3	37.5000	3	37.5000	3	37.5000	3	37.5000	2	25.0000	2	25.0000	244245	107079	43.8408	270152	89382	33.0858	0.9406
LS_11_6_2012	LS_10_27_2013	Esch_coli_PA45B	NZ_CP021288.1	5074754	541	0.0107	541	100.0000	525	97.0425	525	97.0425	21	3.8817	5	23.8095	5	23.8095	5	23.8095	5	23.8095	11	52.3810	11	52.3810	687694	405864	59.0181	513904	312690	60.8460	0.8651
LS_11_6_2012	LS_10_27_2013	Esch_coli_Santai	NZ_CP007592.1	5104557	241	0.0047	241	100.0000	237	98.3402	237	98.3402	6	2.4896	2	33.3333	2	33.3333	4	66.6667	4	66.6667	0	0.0000	0	0.0000	519022	341280	65.7544	564688	332047	58.8019	0.9085
LS_11_6_2012	LS_11_10_2013	Esch_coli_118UI	NZ_CP032515.1	5205677	15202	0.2920	15197	99.9671	13991	92.0642	13996	92.0668	1226	8.0647	20	1.6313	15	1.2235	8	0.6525	7	0.5710	1203	98.1240	1163	94.8613	463211	305076	65.8611	675812	391648	57.9522	0.8743
LS_11_6_2012	LS_11_10_2013	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	1049	0.0216	1049	100.0000	1025	97.7121	1025	97.7121	33	3.1459	9	27.2727	9	27.2727	16	48.4848	16	48.4848	9	27.2727	9	27.2727	511894	227733	44.4883	396212	234647	59.2226	0.9095
LS_11_6_2012	LS_11_10_2013	Esch_coli_AR_0061	NZ_CP020058.1	4595238	304	0.0066	304	100.0000	297	97.6974	297	97.6974	11	3.6184	4	36.3636	4	36.3636	5	45.4545	5	45.4545	2	18.1818	2	18.1818	286266	165549	57.8305	250865	117026	46.6490	0.9314
LS_11_6_2012	LS_11_10_2013	Esch_coli_D5	NZ_CP010145.1	4817460	3495	0.0725	3494	99.9714	3412	97.6531	3413	97.6538	99	2.8326	17	17.1717	16	16.1616	79	79.7980	76	76.7677	4	4.0404	4	4.0404	454803	190093	41.7968	113045	84423	74.6809	0.9122
LS_11_6_2012	LS_11_10_2013	Esch_coli_EC-1639	NZ_LR025101.1	5059899	900	0.0178	900	100.0000	866	96.2222	866	96.2222	34	3.7778	0	0.0000	0	0.0000	8	23.5294	7	20.5882	26	76.4706	26	76.4706	411837	257047	62.4147	652145	406311	62.3038	0.8707
LS_11_6_2012	LS_11_10_2013	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	157	0.0032	157	100.0000	155	98.7261	155	98.7261	5	3.1847	3	60.0000	3	60.0000	1	20.0000	1	20.0000	1	20.0000	1	20.0000	391336	255394	65.2621	567553	279735	49.2879	0.8857
LS_11_6_2012	LS_11_10_2013	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	462	0.0096	462	100.0000	457	98.9177	457	98.9177	7	1.5152	2	28.5714	2	28.5714	2	28.5714	2	28.5714	3	42.8571	3	42.8571	430142	210663	48.9752	417238	110544	26.4942	0.8564
LS_11_6_2012	LS_11_10_2013	Esch_coli_NCTC122	NZ_LT906474.1	4625968	361	0.0078	361	100.0000	357	98.8920	357	98.8920	8	2.2161	4	50.0000	4	50.0000	3	37.5000	3	37.5000	1	12.5000	1	12.5000	244245	125939	51.5626	298839	130177	43.5609	0.9314
LS_11_6_2012	LS_11_10_2013	Esch_coli_PA45B	NZ_CP021288.1	5074754	689	0.0136	689	100.0000	661	95.9361	661	95.9361	34	4.9347	6	17.6471	6	17.6471	2	5.8824	2	5.8824	27	79.4118	27	79.4118	687694	472535	68.7130	680149	387144	56.9205	0.8543
LS_11_6_2012	LS_11_10_2013	Esch_coli_Santai	NZ_CP007592.1	5104557	160	0.0031	160	100.0000	156	97.5000	156	97.5000	5	3.1250	1	20.0000	1	20.0000	1	20.0000	1	20.0000	3	60.0000	3	60.0000	519022	354569	68.3148	621245	388280	62.5003	0.9083
LS_11_6_2012	LS_12_14_2013	Esch_coli_118UI	NZ_CP032515.1	5205677	3823	0.0734	3822	99.9738	3783	98.9796	3784	98.9799	54	1.4125	15	27.7778	14	25.9259	5	9.2593	5	9.2593	36	66.6667	34	62.9630	463211	273958	59.1432	734720	366344	49.8617	0.8541
LS_11_6_2012	LS_12_14_2013	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	1190	0.0245	1190	100.0000	1163	97.7311	1163	97.7311	35	2.9412	8	22.8571	8	22.8571	21	60.0000	21	60.0000	7	20.0000	7	20.0000	511894	264771	51.7238	434723	271565	62.4685	0.9171
LS_11_6_2012	LS_12_14_2013	Esch_coli_AR_0061	NZ_CP020058.1	4595238	340	0.0074	340	100.0000	334	98.2353	334	98.2353	8	2.3529	2	25.0000	2	25.0000	4	50.0000	4	50.0000	2	25.0000	2	25.0000	286266	150016	52.4044	241095	101216	41.9818	0.9333
LS_11_6_2012	LS_12_14_2013	Esch_coli_D5	NZ_CP010145.1	4817460	3569	0.0741	3569	100.0000	3478	97.4503	3478	97.4503	107	2.9980	16	14.9533	16	14.9533	88	82.2430	87	81.3084	3	2.8037	3	2.8037	454803	160605	35.3131	133394	106628	79.9346	0.9126
LS_11_6_2012	LS_12_14_2013	Esch_coli_EC-1639	NZ_LR025101.1	5059899	704	0.0139	704	100.0000	696	98.8636	696	98.8636	12	1.7045	4	33.3333	4	33.3333	2	16.6667	2	16.6667	6	50.0000	6	50.0000	411837	266411	64.6885	613087	428840	69.9477	0.8884
LS_11_6_2012	LS_12_14_2013	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	185	0.0037	185	100.0000	182	98.3784	182	98.3784	6	3.2432	3	50.0000	3	50.0000	1	16.6667	1	16.6667	2	33.3333	2	33.3333	391336	237898	60.7912	502866	224383	44.6208	0.8933
LS_11_6_2012	LS_12_14_2013	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	757	0.0157	757	100.0000	749	98.9432	749	98.9432	11	1.4531	3	27.2727	3	27.2727	4	36.3636	4	36.3636	4	36.3636	4	36.3636	430142	170332	39.5990	107921	91274	84.5748	0.9156
LS_11_6_2012	LS_12_14_2013	Esch_coli_NCTC122	NZ_LT906474.1	4625968	304	0.0066	304	100.0000	300	98.6842	300	98.6842	7	2.3026	3	42.8571	3	42.8571	3	42.8571	3	42.8571	1	14.2857	1	14.2857	244245	107079	43.8408	263845	106613	40.4074	0.9424
LS_11_6_2012	LS_12_14_2013	Esch_coli_PA45B	NZ_CP021288.1	5074754	461	0.0091	461	100.0000	453	98.2646	453	98.2646	11	2.3861	3	27.2727	3	27.2727	2	18.1818	2	18.1818	7	63.6364	7	63.6364	687694	452534	65.8046	597672	385072	64.4286	0.8805
LS_11_6_2012	LS_12_14_2013	Esch_coli_Santai	NZ_CP007592.1	5104557	312	0.0061	312	100.0000	311	99.6795	311	99.6795	5	1.6026	4	80.0000	4	80.0000	1	20.0000	1	20.0000	0	0.0000	0	0.0000	519022	354998	68.3975	584827	355541	60.7942	0.9134
LS_11_6_2012	LS_2_17_2014	Esch_coli_118UI	NZ_CP032515.1	5205677	6161	0.1184	6161	100.0000	6091	98.8638	6091	98.8638	93	1.5095	23	24.7312	23	24.7312	14	15.0538	14	15.0538	56	60.2151	53	56.9892	463211	164155	35.4385	591781	236047	39.8876	0.8642
LS_11_6_2012	LS_2_17_2014	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	180	0.0037	180	100.0000	173	96.1111	173	96.1111	8	4.4444	1	12.5000	1	12.5000	5	62.5000	5	62.5000	2	25.0000	2	25.0000	511894	163897	32.0178	497675	130047	26.1309	0.8452
LS_11_6_2012	LS_2_17_2014	Esch_coli_AR_0061	NZ_CP020058.1	4595238	225	0.0049	225	100.0000	218	96.8889	218	96.8889	7	3.1111	0	0.0000	0	0.0000	6	85.7143	6	85.7143	1	14.2857	1	14.2857	286266	108680	37.9647	325800	116557	35.7756	0.9252
LS_11_6_2012	LS_2_17_2014	Esch_coli_D5	NZ_CP010145.1	4817460	116	0.0024	116	100.0000	114	98.2759	114	98.2759	2	1.7241	0	0.0000	0	0.0000	1	50.0000	1	50.0000	1	50.0000	1	50.0000	454803	139666	30.7091	406449	127692	31.4165	0.8700
